ID_unitPatent,ID_unit,name,level,kind
030210319043,030210319045,Jaworzyna Śląska - obszar wiejski,6,5
030210319000,030210319052,Marcinowice,6,2
030210319000,030210319063,Strzegom,6,3
030210319063,030210319064,Strzegom - miasto,6,4
030210319063,030210319065,Strzegom - obszar wiejski,6,5
030210319000,030210319072,Świdnica,6,2
030210319000,030210319083,Żarów,6,3
030210319083,030210319084,Żarów - miasto,6,4
030210319083,030210319085,Żarów - obszar wiejski,6,5
030210300000,030210321000,Powiat wałbrzyski,5,1
030210321000,030210321011,Boguszów-Gorce,6,1
030210321000,030210321021,Jedlina-Zdrój,6,1
030210321000,030210321031,Szczawno-Zdrój,6,1
030210321000,030210321042,Czarny Bór,6,2
030210321000,030210321053,Głuszyca,6,3
030210321053,030210321054,Głuszyca - miasto,6,4
030210321053,030210321055,Głuszyca - obszar wiejski,6,5
030210321000,030210321063,Mieroszów,6,3
030210321063,030210321064,Mieroszów - miasto,6,4
030210321063,030210321065,Mieroszów - obszar wiejski,6,5
030210321000,030210321072,Stare Bogaczowice,6,2
030210321000,030210321082,Walim,6,2
030210321000,030210321091,Wałbrzych od 2003 do 2012,6,1
030210300000,030210324000,Powiat ząbkowicki,5,1
030210324000,030210324013,Bardo,6,3
030210324013,030210324014,Bardo - miasto,6,4
030210324013,030210324015,Bardo - obszar wiejski,6,5
030210324000,030210324022,Ciepłowody,6,2
030210324000,030210324032,Kamieniec Ząbkowicki,6,2
030210324000,030210324033,Kamieniec Ząbkowicki,6,3
030210324033,030210324034,Kamieniec Ząbkowicki - miasto,6,4
030210324033,030210324035,Kamieniec Ząbkowicki - obszar wiejski,6,5
030210324000,030210324042,Stoszowice,6,2
030210324000,030210324053,Ząbkowice Śląskie,6,3
030210324053,030210324054,Ząbkowice Śląskie - miasto,6,4
030210324053,030210324055,Ząbkowice Śląskie - obszar wiejski,6,5
030210324000,030210324063,Ziębice,6,3
030210324063,030210324064,Ziębice - miasto,6,4
030210324063,030210324065,Ziębice - obszar wiejski,6,5
030210324000,030210324073,Złoty Stok,6,3
030210324073,030210324074,Złoty Stok - miasto,6,4
030210324073,030210324075,Złoty Stok - obszar wiejski,6,5
030210300000,030210363000,Powiat m.Wałbrzych do 2002,5,2
030210363000,030210363011,Wałbrzych do 2002,6,1
030210300000,030210365000,Powiat m.Wałbrzych od 2013,5,2
030210365000,030210365011,Wałbrzych od 2013,6,1
030210000000,030210400000,PODREGION WROCŁAWSKI,4,
030210400000,030210413000,Powiat milicki,5,1
030210413000,030210413012,Cieszków,6,2
030210413000,030210413022,Krośnice,6,2
030210413000,030210413033,Milicz,6,3
030210413033,030210413034,Milicz - miasto,6,4
030210413033,030210413035,Milicz - obszar wiejski,6,5
030210400000,030210414000,Powiat oleśnicki,5,1
030210414000,030210414011,Oleśnica,6,1
030210414000,030210414023,Bierutów,6,3
030210414023,030210414024,Bierutów - miasto,6,4
030210414023,030210414025,Bierutów - obszar wiejski,6,5
030210414000,030210414032,Dobroszyce,6,2
030210414000,030210414042,Dziadowa Kłoda,6,2
030210414000,030210414053,Międzybórz,6,3
030210414053,030210414054,Międzybórz - miasto,6,4
030210414053,030210414055,Międzybórz - obszar wiejski,6,5
030210414000,030210414062,Oleśnica,6,2
030210414000,030210414073,Syców,6,3
030210414073,030210414074,Syców - miasto,6,4
030210414073,030210414075,Syców - obszar wiejski,6,5
030210414000,030210414083,Twardogóra,6,3
030210414083,030210414084,Twardogóra - miasto,6,4
030210414083,030210414085,Twardogóra - obszar wiejski,6,5
030210400000,030210415000,Powiat oławski,5,1
030210415000,030210415011,Oława,6,1
030210415000,030210415022,Domaniów,6,2
030210415000,030210415033,Jelcz-Laskowice,6,3
030210415033,030210415034,Jelcz-Laskowice - miasto,6,4
030210415033,030210415035,Jelcz-Laskowice - obszar wiejski,6,5
030210415000,030210415042,Oława,6,2
030210400000,030210417000,Powiat strzeliński,5,1
030210417000,030210417012,Borów,6,2
030210417000,030210417022,Kondratowice,6,2
030210417000,030210417032,Przeworno,6,2
030210417000,030210417043,Strzelin,6,3
030210417043,030210417044,Strzelin - miasto,6,4
030210417043,030210417045,Strzelin - obszar wiejski,6,5
030210417000,030210417053,Wiązów,6,3
030210417053,030210417054,Wiązów - miasto,6,4
030210417053,030210417055,Wiązów - obszar wiejski,6,5
030210400000,030210418000,Powiat średzki,5,1
030210418000,030210418012,Kostomłoty,6,2
030210418000,030210418022,Malczyce,6,2
030210418000,030210418032,Miękinia,6,2
030210418000,030210418043,Środa Śląska,6,3
030210418043,030210418044,Środa Śląska - miasto,6,4
030210418043,030210418045,Środa Śląska - obszar wiejski,6,5
030210418000,030210418052,Udanin,6,2
030210400000,030210420000,Powiat trzebnicki,5,1
030210420000,030210420013,Oborniki Śląskie,6,3
030210420013,030210420014,Oborniki Śląskie - miasto,6,4
030210420013,030210420015,Oborniki Śląskie - obszar wiejski,6,5
030210420000,030210420022,Prusice,6,2
030210420000,030210420023,Prusice,6,3
030210420023,030210420024,Prusice - miasto,6,4
030210420023,030210420025,Prusice - obszar wiejski,6,5
030210420000,030210420033,Trzebnica,6,3
030210420033,030210420034,Trzebnica - miasto,6,4
030210420033,030210420035,Trzebnica - obszar wiejski,6,5
030210420000,030210420042,Wisznia Mała,6,2
030210420000,030210420052,Zawonia,6,2
030210420000,030210420063,Żmigród,6,3
030210420063,030210420064,Żmigród - miasto,6,4
030210420063,030210420065,Żmigród - obszar wiejski,6,5
030210400000,030210422000,Powiat wołowski,5,1
030210422000,030210422013,Brzeg Dolny,6,3
030210422013,030210422014,Brzeg Dolny - miasto,6,4
030210422013,030210422015,Brzeg Dolny - obszar wiejski,6,5
030210422000,030210422022,Wińsko,6,2
030210422000,030210422033,Wołów,6,3
030210422033,030210422034,Wołów - miasto,6,4
030210422033,030210422035,Wołów - obszar wiejski,6,5
030210400000,030210423000,Powiat wrocławski,5,1
030210423000,030210423012,Czernica,6,2
030210423000,030210423022,Długołęka,6,2
030210423000,030210423032,Jordanów Śląski,6,2
030210423000,030210423043,Kąty Wrocławskie,6,3
030210423043,030210423044,Kąty Wrocławskie - miasto,6,4
030210423043,030210423045,Kąty Wrocławskie - obszar wiejski,6,5
030210423000,030210423052,Kobierzyce,6,2
030210423000,030210423062,Mietków,6,2
030210423000,030210423073,Sobótka,6,3
030210423073,030210423074,Sobótka - miasto,6,4
030210423073,030210423075,Sobótka - obszar wiejski,6,5
030210423000,030210423082,Święta Katarzyna,6,2
030210423000,030210423083,Siechnice,6,3
030210423083,030210423084,Siechnice - miasto,6,4
030210423083,030210423085,Siechnice - obszar wiejski,6,5
030210423000,030210423092,Żórawina,6,2
030210000000,030210500000,PODREGION MIASTO WROCŁAW,4,
030210500000,030210564000,Powiat m.Wrocław,5,2
030210564000,030210564011,Wrocław,6,1
030000000000,031600000000,OPOLSKIE,2,
031600000000,031610000000,REGION OPOLSKIE,3,
031610000000,031613100000,PODREGION NYSKI,4,
031613100000,031613101000,Powiat brzeski,5,1
031613101000,031613101011,Brzeg,6,1
031613101000,031613101022,Skarbimierz,6,2
031613101000,031613101033,Grodków,6,3
031613101033,031613101034,Grodków - miasto,6,4
031613101033,031613101035,Grodków - obszar wiejski,6,5
031613101000,031613101043,Lewin Brzeski,6,3
031613101043,031613101044,Lewin Brzeski - miasto,6,4
031613101043,031613101045,Lewin Brzeski - obszar wiejski,6,5
031613101000,031613101052,Lubsza,6,2
031613101000,031613101062,Olszanka,6,2
031613100000,031613102000,Powiat głubczycki,5,1
031613102000,031613102013,Baborów,6,3
031613102013,031613102014,Baborów - miasto,6,4
031613102013,031613102015,Baborów - obszar wiejski,6,5
031613102000,031613102022,Branice,6,2
031613102000,031613102033,Głubczyce,6,3
031613102033,031613102034,Głubczyce - miasto,6,4
031613102033,031613102035,Głubczyce - obszar wiejski,6,5
031613102000,031613102043,Kietrz,6,3
031613102043,031613102044,Kietrz - miasto,6,4
031613102043,031613102045,Kietrz - obszar wiejski,6,5
031613100000,031613106000,Powiat namysłowski,5,1
031613106000,031613106012,Domaszowice,6,2
031613106000,031613106023,Namysłów,6,3
031613106023,031613106024,Namysłów - miasto,6,4
031613106023,031613106025,Namysłów - obszar wiejski,6,5
031613106000,031613106032,Pokój,6,2
031613106000,031613106042,Świerczów,6,2
031613106000,031613106052,Wilków,6,2
031613100000,031613107000,Powiat nyski,5,1
031613107000,031613107013,Głuchołazy,6,3
031613107013,031613107014,Głuchołazy - miasto,6,4
031613107013,031613107015,Głuchołazy - obszar wiejski,6,5
031613107000,031613107022,Kamiennik,6,2
031613107000,031613107033,Korfantów,6,3
031613107033,031613107034,Korfantów - miasto,6,4
031613107033,031613107035,Korfantów - obszar wiejski,6,5
031613107000,031613107042,Łambinowice,6,2
031613107000,031613107053,Nysa,6,3
031613107053,031613107054,Nysa - miasto,6,4
031613107053,031613107055,Nysa - obszar wiejski,6,5
031613107000,031613107063,Otmuchów,6,3
031613107063,031613107064,Otmuchów - miasto,6,4
031613107063,031613107065,Otmuchów - obszar wiejski,6,5
031613107000,031613107073,Paczków,6,3
031613107073,031613107074,Paczków - miasto,6,4
031613107073,031613107075,Paczków - obszar wiejski,6,5
031613107000,031613107082,Pakosławice,6,2
031613107000,031613107092,Skoroszyce,6,2
031613100000,031613110000,Powiat prudnicki,5,1
031613110000,031613110013,Biała,6,3
031613110013,031613110014,Biała - miasto,6,4
031613110013,031613110015,Biała - obszar wiejski,6,5
031613110000,031613110023,Głogówek,6,3
031613110023,031613110024,Głogówek - miasto,6,4
031613110023,031613110025,Głogówek - obszar wiejski,6,5
031613110000,031613110032,Lubrza,6,2
031613110000,031613110043,Prudnik,6,3
031613110043,031613110044,Prudnik - miasto,6,4
031613110043,031613110045,Prudnik - obszar wiejski,6,5
031610000000,031613200000,PODREGION OPOLSKI,4,
031613200000,031613203000,Powiat kędzierzyńsko-kozielski,5,1
031613203000,031613203011,Kędzierzyn-Koźle,6,1
031613203000,031613203022,Bierawa,6,2
031613203000,031613203032,Cisek,6,2
031613203000,031613203042,Pawłowiczki,6,2
031613203000,031613203052,Polska Cerekiew,6,2
031613203000,031613203062,Reńska Wieś,6,2
031613200000,031613204000,Powiat kluczborski,5,1
031613204000,031613204013,Byczyna,6,3
031613204013,031613204014,Byczyna - miasto,6,4
031613204013,031613204015,Byczyna - obszar wiejski,6,5
031613204000,031613204023,Kluczbork,6,3
031613204023,031613204024,Kluczbork - miasto,6,4
031613204023,031613204025,Kluczbork - obszar wiejski,6,5
031613204000,031613204032,Lasowice Wielkie,6,2
031613204000,031613204043,Wołczyn,6,3
031613204043,031613204044,Wołczyn - miasto,6,4
031613204043,031613204045,Wołczyn - obszar wiejski,6,5
031613200000,031613205000,Powiat krapkowicki,5,1
031613205000,031613205013,Gogolin,6,3
031613205013,031613205014,Gogolin - miasto,6,4
031613205013,031613205015,Gogolin - obszar wiejski,6,5
031613205000,031613205023,Krapkowice,6,3
031613205023,031613205024,Krapkowice - miasto,6,4
031613205023,031613205025,Krapkowice - obszar wiejski,6,5
031613205000,031613205032,Strzeleczki,6,2
031613205000,031613205042,Walce,6,2
031613205000,031613205053,Zdzieszowice,6,3
031613205053,031613205054,Zdzieszowice - miasto,6,4
031613205053,031613205055,Zdzieszowice - obszar wiejski,6,5
031613200000,031613208000,Powiat oleski,5,1
031613208000,031613208013,Dobrodzień,6,3
031613208013,031613208014,Dobrodzień - miasto,6,4
031613208013,031613208015,Dobrodzień - obszar wiejski,6,5
031613208000,031613208023,Gorzów Śląski,6,3
031613208023,031613208024,Gorzów Śląski - miasto,6,4
031613208023,031613208025,Gorzów Śląski - obszar wiejski,6,5
031613208000,031613208033,Olesno,6,3
031613208033,031613208034,Olesno - miasto,6,4
031613208033,031613208035,Olesno - obszar wiejski,6,5
031613208000,031613208043,Praszka,6,3
031613208043,031613208044,Praszka - miasto,6,4
031613208043,031613208045,Praszka - obszar wiejski,6,5
031613208000,031613208052,Radłów,6,2
031613208000,031613208062,Rudniki,6,2
031613208000,031613208072,Zębowice,6,2
031613200000,031613209000,Powiat opolski,5,1
031613209000,031613209012,Chrząstowice,6,2
031613209000,031613209022,Dąbrowa,6,2
031613209000,031613209032,Dobrzeń Wielki,6,2
031613209000,031613209042,Komprachcice,6,2
031613209000,031613209052,Łubniany,6,2
031613209000,031613209062,Murów,6,2
031613209000,031613209073,Niemodlin,6,3
031613209073,031613209074,Niemodlin - miasto,6,4
031613209073,031613209075,Niemodlin - obszar wiejski,6,5
031613209000,031613209083,Ozimek,6,3
031613209083,031613209084,Ozimek - miasto,6,4
031613209083,031613209085,Ozimek - obszar wiejski,6,5
031613209000,031613209092,Popielów,6,2
031613209000,031613209102,Prószków,6,2
031613209000,031613209103,Prószków,6,3
031613209103,031613209104,Prószków - miasto,6,4
031613209103,031613209105,Prószków - obszar wiejski,6,5
031613209000,031613209112,Tarnów Opolski,6,2
031613209000,031613209122,Tułowice,6,2
031613209000,031613209123,Tułowice,6,3
031613209123,031613209124,Tułowice - miasto,6,4
031613209123,031613209125,Tułowice - obszar wiejski,6,5
031613209000,031613209132,Turawa,6,2
031613200000,031613211000,Powiat strzelecki,5,1
031613211000,031613211012,Izbicko,6,2
031613211000,031613211022,Jemielnica,6,2
031613211000,031613211033,Kolonowskie,6,3
031613211033,031613211034,Kolonowskie - miasto,6,4
031613211033,031613211035,Kolonowskie - obszar wiejski,6,5
031613211000,031613211043,Leśnica,6,3
031613211043,031613211044,Leśnica - miasto,6,4
031613211043,031613211045,Leśnica - obszar wiejski,6,5
031613211000,031613211053,Strzelce Opolskie,6,3
031613211053,031613211054,Strzelce Opolskie - miasto,6,4
031613211053,031613211055,Strzelce Opolskie - obszar wiejski,6,5
031613211000,031613211063,Ujazd,6,3
031613211063,031613211064,Ujazd - miasto,6,4
031613211063,031613211065,Ujazd - obszar wiejski,6,5
031613211000,031613211073,Zawadzkie,6,3
031613211073,031613211074,Zawadzkie - miasto,6,4
031613211073,031613211075,Zawadzkie - obszar wiejski,6,5
031613200000,031613261000,Powiat m.Opole,5,2
031613261000,031613261011,Opole,6,1
000000000000,040000000000,MAKROREGION PÓŁNOCNY,1,
040000000000,040400000000,KUJAWSKO-POMORSKIE,2,
040400000000,040410000000,REGION KUJAWSKO-POMORSKIE,3,
040410000000,040410600000,PODREGION BYDGOSKO-TORUŃSKI,4,
040410600000,040410603000,Powiat bydgoski,5,1
040410603000,040410603012,Białe Błota,6,2
040410603000,040410603022,Dąbrowa Chełmińska,6,2
040410603000,040410603032,Dobrcz,6,2
040410603000,040410603043,Koronowo,6,3
040410603043,040410603044,Koronowo - miasto,6,4
040410603043,040410603045,Koronowo - obszar wiejski,6,5
040410603000,040410603052,Nowa Wieś Wielka,6,2
040410603000,040410603062,Osielsko,6,2
040410603000,040410603072,Sicienko,6,2
040410603000,040410603083,Solec Kujawski,6,3
040410603083,040410603084,Solec Kujawski - miasto,6,4
040410603083,040410603085,Solec Kujawski - obszar wiejski,6,5
040410600000,040410615000,Powiat toruński,5,1
040410615000,040410615011,Chełmża,6,1
040410615000,040410615022,Chełmża,6,2
040410615000,040410615032,Czernikowo,6,2
040410615000,040410615042,Lubicz,6,2
040410615000,040410615052,Łubianka,6,2
040410615000,040410615062,Łysomice,6,2
040410615000,040410615072,Obrowo,6,2
040410615000,040410615082,Wielka Nieszawka,6,2
040410615000,040410615092,Zławieś Wielka,6,2
040410600000,040410661000,Powiat m.Bydgoszcz,5,2
040410661000,040410661011,Bydgoszcz,6,1
040410600000,040410663000,Powiat m.Toruń,5,2
040410663000,040410663011,Toruń,6,1
040410000000,040410700000,PODREGION GRUDZIĄDZKI,4,
040410700000,040410702000,Powiat brodnicki,5,1
040410702000,040410702011,Brodnica,6,1
040410702000,040410702022,Bobrowo,6,2
040410702000,040410702032,Brodnica,6,2
040410702000,040410702042,Brzozie,6,2
040410702000,040410702053,Górzno,6,3
040410702053,040410702054,Górzno - miasto,6,4
040410702053,040410702055,Górzno - obszar wiejski,6,5
040410702000,040410702062,Bartniczka,6,2
040410702000,040410702073,Jabłonowo Pomorskie,6,3
040410702073,040410702074,Jabłonowo Pomorskie - miasto,6,4
040410702073,040410702075,Jabłonowo Pomorskie - obszar wiejski,6,5
040410702000,040410702082,Osiek,6,2
040410702000,040410702092,Świedziebnia,6,2
040410702000,040410702102,Zbiczno,6,2
040410700000,040410704000,Powiat chełmiński,5,1
040410704000,040410704011,Chełmno,6,1
040410704000,040410704022,Chełmno,6,2
040410704000,040410704032,Kijewo Królewskie,6,2
040410704000,040410704042,Lisewo,6,2
040410704000,040410704052,Papowo Biskupie,6,2
040410704000,040410704062,Stolno,6,2
040410704000,040410704072,Unisław,6,2
040410700000,040410705000,Powiat golubsko-dobrzyński,5,1
040410705000,040410705011,Golub-Dobrzyń,6,1
040410705000,040410705022,Ciechocin,6,2
040410705000,040410705032,Golub-Dobrzyń,6,2
040410705000,040410705043,Kowalewo Pomorskie,6,3
040410705043,040410705044,Kowalewo Pomorskie - miasto,6,4
040410705043,040410705045,Kowalewo Pomorskie - obszar wiejski,6,5
040410705000,040410705052,Radomin,6,2
040410705000,040410705062,Zbójno,6,2
040410700000,040410706000,Powiat grudziądzki,5,1
040410706000,040410706012,Grudziądz,6,2
040410706000,040410706022,Gruta,6,2
040410706000,040410706033,Łasin,6,3
040410706033,040410706034,Łasin - miasto,6,4
040410706033,040410706035,Łasin - obszar wiejski,6,5
040410706000,040410706043,Radzyń Chełmiński,6,3
040410706043,040410706044,Radzyń Chełmiński - miasto,6,4
040410706043,040410706045,Radzyń Chełmiński - obszar wiejski,6,5
040410706000,040410706052,Rogóźno,6,2
040410706000,040410706062,Świecie nad Osą,6,2
040410700000,040410712000,Powiat rypiński,5,1
040410712000,040410712011,Rypin,6,1
040410712000,040410712022,Brzuze,6,2
040410712000,040410712032,Rogowo,6,2
040410712000,040410712042,Rypin,6,2
040410712000,040410712052,Skrwilno,6,2
040410712000,040410712062,Wąpielsk,6,2
040410700000,040410717000,Powiat wąbrzeski,5,1
040410717000,040410717011,Wąbrzeźno,6,1
040410717000,040410717022,Dębowa Łąka,6,2
040410717000,040410717032,Książki,6,2
040410717000,040410717042,Płużnica,6,2
